model,threshold,accuracy,precision,recall,specificity,f1_score,roc_auc,pr_auc,TP,FP,TN,FN,predicted_positive_count,predicted_positive_ratio,youden_j
XGBoost weighted,0.575,0.8316635102597192,0.029364467164354726,0.6732613908872902,0.832853220582822,0.05627450734750636,0.8438828681643706,0.0751959398409417,4492,148482,739851,2180,152974,0.17091971553231547,0.506114611470112
XGBoost weighted,0.58,0.8348802520656309,0.029689572654130476,0.6675659472422062,0.8361368991132829,0.056850744458839364,0.8438828681643706,0.0751959398409417,4454,145565,742768,2218,150019,0.16761805799967597,0.5037028463554891
XGBoost weighted,0.585,0.838121574739806,0.03006419497864701,0.6626199040767387,0.8394397146115252,0.057518669823840136,0.8438828681643706,0.0751959398409417,4421,142631,745702,2251,147052,0.16430299272071106,0.5020596186882638
XGBoost weighted,0.59,0.8412500488824085,0.030406858189182817,0.657074340527578,0.8426333368230157,0.058123964202850514,0.8438828681643706,0.0751959398409417,4384,139794,748539,2288,144178,0.1610918374757683,0.49970767735059374
XGBoost weighted,0.595,0.8444667906883202,0.030780669144981412,0.6515287769784173,0.8459158896494895,0.058784153836791815,0.8438828681643706,0.0751959398409417,4347,136878,751455,2325,141225,0.1577924145675164,0.4974446666279069
XGBoost weighted,0.6,0.847641074630868,0.031087296077750782,0.6443345323741008,0.8491680484683108,0.05931291390728478,0.8438828681643706,0.0751959398409417,4299,133989,754344,2373,138288,0.15451086865436506,0.4935025808424116
XGBoost weighted,0.605,0.8507941296417338,0.03139589858755393,0.636990407673861,0.8523999446153638,0.05984229794424107,0.8438828681643706,0.0751959398409417,4250,131118,757215,2422,135368,0.1512483170485081,0.4893903522892247
XGBoost weighted,0.61,0.8538834978575539,0.031732735656124306,0.6302458033573142,0.8555631728192018,0.06042317778496246,0.8438828681643706,0.0751959398409417,4205,128308,760025,2467,132513,0.1480583907352473,0.4858089761765161
XGBoost weighted,0.615,0.8572030323852939,0.03219328328235548,0.6247002398081535,0.8589492904124917,0.06123108564712795,0.8438828681643706,0.0751959398409417,4168,125300,763033,2504,129468,0.144656175105167,0.48364953022064516
XGBoost weighted,0.62,0.8603851375131982,0.03261470862507705,0.6185551558752997,0.862201449231313,0.06196231514150589,0.8438828681643706,0.0751959398409417,4127,122411,765922,2545,126538,0.14138245037737218,0.4807566051066128
